movieId,title,year,meanRating,myNNrating,myCofiRating,numRatings,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,filmnoir,horror,imax,musical,mystery,romance,scifi,thriller,war,western
1110,"McHale's Navy (1997)",1997,2.14285714285714,3.50153740862337,3.50153246444087,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1111,"Kolya (Kolja) (1996)",1996,4.42857142857143,3.50153740862337,3.50153246444087,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1112,"Gridlock'd (1997)",1997,3.375,3.50153740862337,3.50153246444087,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,"Waiting for Guffman (1996)",1996,3.875,3.875,3.98646163665308,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,"Beautician and the Beast, The (1997)",1997,1.83333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1115,"SubUrbia (1997)",1997,3.75,3.50153740862337,3.50153246444087,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1116,"Pest, The (1997)",1997,2,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,"Fools Rush In (1997)",1997,3.08333333333333,3.08333333333333,3.15283961112705,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1118,"Touch (1997)",1997,4,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1119,"Absolute Power (1997)",1997,2.66666666666667,2.66666666666667,2.93121150697006,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1120,"That Darn Cat (1997)",1997,3.25,3.50153740862337,3.50153246444087,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1121,"Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)",1997,2.3125,3.50153740862337,3.50153246444087,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,"Lost Highway (1997)",1997,3.26470588235294,3.26470588235294,3.74569930695603,17,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0
1123,"Rosewood (1997)",1997,3.33333333333333,3.50153740862337,3.50153246444087,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1124,"Donnie Brasco (1997)",1997,3.74038461538462,3.74038461538462,3.8326201650003,52,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1125,"Booty Call (1997)",1997,2.6,3.50153740862337,3.50153246444087,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1126,"Best Men (1997)",1997,4,3.50153740862337,3.50153246444087,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1127,"Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)",1997,2.13636363636364,2.13636363636364,2.279246912629,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,"Kama Sutra: A Tale of Love (1996)",1996,4,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1129,"Private Parts (1997)",1997,3.53846153846154,3.53846153846154,3.6931185472324,26,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1130,"Love Jones (1997)",1997,4,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1131,"Saint, The (1997)",1997,3.21666666666667,3.21666666666667,3.29736030352443,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1132,"Smilla's Sense of Snow (1997)",1997,3.36363636363636,3.36363636363636,3.52213592166565,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1133,"Crash (1996)",1996,3.09090909090909,3.09090909090909,3.19396586493636,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1134,"Daytrippers, The (1996)",1996,3.66666666666667,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1135,"Liar Liar (1997)",1997,3.03378378378378,3.03378378378378,3.21876304357832,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,"Selena (1997)",1997,3,3.50153740862337,3.50153246444087,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1137,"Devil's Own, The (1997)",1997,2.83333333333333,2.83333333333333,3.08014369633147,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1138,"Cats Don't Dance (1997)",1997,3,3.50153740862337,3.50153246444087,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1139,"B*A*P*S (1997)",1997,1.5,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,"Love and Other Catastrophes (1996)",1996,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1141,"Turbo: A Power Rangers Movie (1997)",1997,2,3.50153740862337,3.50153246444087,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,"Anna Karenina (1997)",1997,4,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1143,"Double Team (1997)",1997,4,3.50153740862337,3.50153246444087,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,"Inventing the Abbotts (1997)",1997,3,3.50153740862337,3.50153246444087,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1145,"Anaconda (1997)",1997,1.92592592592593,1.92592592592593,2.19946071538189,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1146,"Grosse Pointe Blank (1997)",1997,3.61016949152542,3.61016949152542,3.65449787030579,59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1147,"Kissed (1996)",1996,2.5,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1148,"8 Heads in a Duffel Bag (1997)",1997,3,3.50153740862337,3.50153246444087,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,"Paradise Road (1997)",1997,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1150,"Romy and Michele's High School Reunion (1997)",1997,2.96551724137931,2.96551724137931,3.04327437955303,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,"Temptress Moon (Feng Yue) (1996)",1996,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1152,"Volcano (1997)",1997,2.1,2.1,2.50186415072827,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1153,"Children of the Revolution (1996)",1996,3,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,"Austin Powers: International Man of Mystery (1997)",1997,3.535,3.535,3.62939538759055,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,"Breakdown (1997)",1997,3.34615384615385,3.34615384615385,3.17507892661836,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1156,"Broken English (1996)",1996,1,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1157,"Fathers' Day (1997)",1997,1,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,"Fifth Element, The (1997)",1997,3.74568965517241,3.74568965517241,3.85596016078053,116,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1159,"Nowhere (1997)",1997,3.33333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1160,"Promise, The (La promesse) (1996)",1996,4.5,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1161,"Shall We Dance? (Shall We Dansu?) (1996)",1996,3.80769230769231,3.80769230769231,3.79848339999773,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1162,"Addicted to Love (1997)",1997,2.7,3.50153740862337,3.04719589117063,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1163,"Brassed Off (1996)",1996,3.71428571428571,3.50153740862337,3.50153246444087,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1164,"Lost World: Jurassic Park, The (1997)",1997,2.75373134328358,2.75373134328358,2.95878124878267,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1165,"Ponette (1996)",1996,4.5,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1166,"Schizopolis (1996)",1996,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,"Shiloh (1997)",1997,3.25,3.50153740862337,3.50153246444087,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1168,"Rough Magic (1995)",1995,4,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1169,"Trial and Error (1997)",1997,2.25,3.50153740862337,3.50153246444087,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1170,"Buddy (1997)",1997,2.16666666666667,3.50153740862337,3.50153246444087,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1171,"Con Air (1997)",1997,3.03389830508475,3.03389830508475,3.26747071962531,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1172,"Pillow Book, The (1996)",1996,2.4,3.50153740862337,3.50153246444087,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1173,"Speed 2: Cruise Control (1997)",1997,1.60526315789474,1.60526315789474,1.83294984264522,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1174,"Batman & Robin (1997)",1997,2.21428571428571,2.21428571428571,2.32497676889266,42,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1175,"For Roseanna (Roseanna's Grave) (1997)",1997,4,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1176,"Head Above Water (1996)",1996,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1177,"Hercules (1997)",1997,3.45161290322581,3.45161290322581,3.69387432456646,31,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1178,"My Best Friend's Wedding (1997)",1997,3.5,3.5,3.36089687232366,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1179,"When the Cat's Away (Chacun cherche son chat) (1996)",1996,4.5,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1180,"Contempt (Mépris, Le) (1963)",1963,3,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1181,"Face/Off (1997)",1997,3.37012987012987,3.37012987012987,3.42823555825065,77,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1182,"Fall (1997)",1997,1,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1183,"Men in Black (a.k.a. MIB) (1997)",1997,3.48787878787879,3.48787878787879,3.60497012674678,165,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1184,"Out to Sea (1997)",1997,2.16666666666667,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,"Wild America (1997)",1997,2.6,3.50153740862337,3.50153246444087,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,"Simple Wish, A (1997)",1997,3,3.50153740862337,3.50153246444087,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1187,"Contact (1997)",1997,3.65243902439024,3.65243902439024,3.81089578276512,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1188,"Love Serenade (1996)",1996,3,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,"G.I. Jane (1997)",1997,2.79545454545455,2.79545454545455,3.03702326429678,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1190,"Conan the Barbarian (1982)",1982,3.25806451612903,3.25806451612903,3.30801572021948,31,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1191,"George of the Jungle (1997)",1997,3.075,3.075,3.4036741119432,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,"Cop Land (1997)",1997,3.28125,3.28125,3.40428038744632,16,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1193,"Event Horizon (1997)",1997,2.94,2.94,3.22777876357851,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1194,"Spawn (1997)",1997,2.63461538461538,2.63461538461538,2.7926432683882,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1195,"Air Bud (1997)",1997,2.375,3.50153740862337,3.50153246444087,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,"Picture Perfect (1997)",1997,2.83333333333333,3.50153740862337,3.50153246444087,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1197,"In the Company of Men (1997)",1997,4.08333333333333,3.50153740862337,3.50153246444087,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1198,"Career Girls (1997)",1997,4.33333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1199,"Conspiracy Theory (1997)",1997,2.94186046511628,2.94186046511628,3.1364229487745,43,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1200,"Desperate Measures (1998)",1998,2.5,3.50153740862337,3.50153246444087,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1201,"Steel (1997)",1997,2.33333333333333,3.50153740862337,3.50153246444087,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,"She's So Lovely (1997)",1997,3.5,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1203,"Hoodlum (1997)",1997,2.33333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1204,"Leave It to Beaver (1997)",1997,1.75,3.50153740862337,3.50153246444087,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,"Mimic (1997)",1997,2.46153846153846,2.46153846153846,2.56602164913435,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1206,"Money Talks (1997)",1997,3.33333333333333,3.50153740862337,3.50153246444087,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,"Excess Baggage (1997)",1997,2.75,3.50153740862337,3.50153246444087,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1208,"Kull the Conqueror (1997)",1997,2.33333333333333,3.50153740862337,3.50153246444087,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,"Air Force One (1997)",1997,3.3448275862069,3.3448275862069,3.68271760999235,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1210,"187 (One Eight Seven) (1997)",1997,2.66666666666667,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1211,"Hunt for Red October, The (1990)",1990,3.87222222222222,3.87222222222222,3.95277917895267,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1212,"My Own Private Idaho (1991)",1991,4.1,3.50153740862337,3.50153246444087,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1213,"Kiss Me, Guido (1997)",1997,3,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,"Star Maps (1997)",1997,4,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1215,"In & Out (1997)",1997,2.78846153846154,2.78846153846154,2.93306165010006,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,"Edge, The (1997)",1997,3,3,3.21128039456963,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1217,"Peacemaker, The (1997)",1997,3.025,3.025,3.32283348947835,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1218,"L.A. Confidential (1997)",1997,4.06185567010309,4.06185567010309,4.1098004599877,97,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1219,"Seven Years in Tibet (1997)",1997,3.42857142857143,3.42857142857143,3.46345632761365,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1220,"Kiss the Girls (1997)",1997,3.11538461538462,3.11538461538462,3.48449220800174,13,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1221,"Soul Food (1997)",1997,3.25,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1222,"Wishmaster (1997)",1997,2.25,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1223,"Thousand Acres, A (1997)",1997,1.75,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1224,"Game, The (1997)",1997,3.7012987012987,3.7012987012987,3.78972556554945,77,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1225,"Fire Down Below (1997)",1997,2.66666666666667,3.50153740862337,3.50153246444087,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1226,"U Turn (1997)",1997,3.35714285714286,3.50153740862337,3.50153246444087,7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1227,"MatchMaker, The (1997)",1997,3.33333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1228,"Assignment, The (1997)",1997,5,3.50153740862337,3.50153246444087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1229,"Ulee's Gold (1997)",1997,4,3.50153740862337,3.50153246444087,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1230,"Ice Storm, The (1997)",1997,3.88235294117647,3.88235294117647,4.05891484045904,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1231,"Chasing Amy (1997)",1997,3.57692307692308,3.57692307692308,3.58878595430113,52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1232,"Full Monty, The (1997)",1997,3.75892857142857,3.75892857142857,3.91789819258521,56,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1233,"Indian Summer (a.k.a. Alive & Kicking) (1996)",1996,1.75,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1234,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",1997,3.8,3.50153740862337,3.50153246444087,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1235,"I Know What You Did Last Summer (1997)",1997,2.109375,2.109375,2.4282510414101,32,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1236,"The Devil's Advocate (1997)",1997,3.41176470588235,3.41176470588235,3.55458383974617,51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1237,"RocketMan (a.k.a. Rocket Man) (1997)",1997,2.14285714285714,3.50153740862337,3.50153246444087,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1238,"Playing God (1997)",1997,2.5,3.50153740862337,3.50153246444087,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1239,"House of Yes, The (1997)",1997,3.5,3.50153740862337,3.50153246444087,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1240,"Fast, Cheap & Out of Control (1997)",1997,2.5,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1241,"Washington Square (1997)",1997,3.75,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1242,"Year of the Horse (1997)",1997,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1243,"Gattaca (1997)",1997,3.95348837209302,3.95348837209302,4.03360968752595,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1244,"FairyTale: A True Story (1997)",1997,3.5,3.50153740862337,3.50153246444087,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1245,"Phantoms (1998)",1998,4,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1246,"Swept from the Sea (1997)",1997,4,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1247,"Life Less Ordinary, A (1997)",1997,3.0625,3.50153740862337,3.50153246444087,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1248,"Hurricane Streets (1997)",1997,4,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1249,"Eve's Bayou (1997)",1997,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1250,"Switchback (1997)",1997,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1251,"Gang Related (1997)",1997,3,3.50153740862337,3.50153246444087,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,"Stripes (1981)",1981,3.79411764705882,3.79411764705882,3.89585146116271,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1253,"Bean (1997)",1997,2.96875,2.96875,3.0870882366922,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,"Mad City (1997)",1997,2.1,3.50153740862337,3.50153246444087,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1255,"Welcome to Sarajevo (1997)",1997,3,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1256,"Deceiver (1997)",1997,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1257,"Rainmaker, The (1997)",1997,3.375,3.375,3.34632495745484,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1258,"Boogie Nights (1997)",1997,4.07692307692308,4.07692307692308,4.23102948632396,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1259,"Witness (1985)",1985,3.65,3.65,3.64187348831617,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1260,"Incognito (1997)",1997,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1261,"Starship Troopers (1997)",1997,3.33125,3.33125,3.37547332623968,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1262,"Critical Care (1997)",1997,2,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1263,"Joy Luck Club, The (1993)",1993,3.5,3.50153740862337,3.6844512214625,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1264,"Chairman of the Board (1998)",1998,2,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,"Sliding Doors (1998)",1998,3.6,3.6,3.80246403321483,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1266,"Mortal Kombat: Annihilation (1997)",1997,1.92857142857143,3.50153740862337,3.50153246444087,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1267,"Truman Show, The (1998)",1998,3.812,3.812,4.01322561451485,125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1268,"Wings of the Dove, The (1997)",1997,4.41666666666667,3.50153740862337,3.50153246444087,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1269,"Mrs. Dalloway (1997)",1997,3.5,3.50153740862337,3.50153246444087,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1270,"I Love You, I Love You Not (1996)",1996,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1271,"Red Corner (1997)",1997,3.66666666666667,3.50153740862337,3.50153246444087,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1272,"Jackal, The (1997)",1997,3.22222222222222,3.22222222222222,3.45820107836739,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1273,"Anastasia (1997)",1997,3.35,3.35,3.52676043022329,20,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1274,"Man Who Knew Too Little, The (1997)",1997,2.21428571428571,3.50153740862337,3.50153246444087,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1275,"Alien: Resurrection (1997)",1997,2.92222222222222,2.92222222222222,3.10136579053014,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1276,"Amistad (1997)",1997,3.5,3.5,3.56235982479723,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1277,"Apostle, The (1997)",1997,3,3.50153740862337,3.50153246444087,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1278,"Artemisia (1997)",1997,4,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1279,"Bent (1997)",1997,3.5,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1280,"Butcher Boy, The (1997)",1997,4,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1281,"Deconstructing Harry (1997)",1997,3.875,3.50153740862337,3.50153246444087,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
